	FPKM	mean
FBtr0070912	70.228554	-0.08996
FBtr0070913	0.0	-0.057103499999999995
FBtr0070914	60.706127	-0.0629684
FBtr0070915	1184.4316410000001	-0.09043639999999999
FBtr0070916	22.957415	-0.09043639999999999
FBtr0070918	5.288444999999999	-0.06314199999999999
FBtr0070921	55.431396	-0.06373390000000001
FBtr0070922	222.96026600000002	-0.041226900000000004
FBtr0070923	0.0	-0.04138630000000001
FBtr0070924	27.13666	-0.060786599999999996
FBtr0070925	1.2379120000000001	-0.042138999999999996
FBtr0070926	0.0	-0.0714242
FBtr0070930	19.815647	-0.031772
FBtr0070932	0.0	-0.0778923
FBtr0070933	28.674667	-0.05145449999999999
FBtr0070937	30.997225	0.8209629999999999
FBtr0070938	41.692122999999995	0.8209629999999999
FBtr0070943	0.0	-0.0628568
FBtr0070944	0.0	-0.0628568
FBtr0070945	0.0	0.6267010000000001
FBtr0070946	43.191429	-0.0458006
FBtr0070947	3.3323379999999996	-0.0492675
FBtr0070948	0.0	-0.0444612
FBtr0070950	71.973061	-0.038740300000000005
FBtr0070951	0.0	-0.0690841
FBtr0070952	103.435524	-0.0569418
FBtr0070953	36.083321000000005	0.3806
FBtr0070954	0.0	-0.0642861
FBtr0070955	0.0	-0.095451
FBtr0070956	0.0	-0.07291039999999999
FBtr0070957	0.0	-0.07291039999999999
FBtr0070959	0.0	-0.0821598
FBtr0070960	0.0	-0.059013800000000005
FBtr0070961	12.833426	-0.045781
FBtr0070962	9.863091	-0.10473900000000001
FBtr0070963	31.524744000000002	-0.056290599999999996
FBtr0070964	52.449920999999996	0.426954
FBtr0070965	0.0	0.28455
FBtr0070966	0.0	-0.0793551
FBtr0070967	0.0	-0.0755432
FBtr0070968	0.0	-0.0697556
FBtr0070969	0.0	-0.050676900000000004
FBtr0070970	14.424889000000002	-0.137487
FBtr0070972	0.0	-0.0896281
FBtr0070973	0.0	-0.09069769999999999
FBtr0070974	50.531776	-0.0785519
FBtr0070978	0.0	-0.0605188
FBtr0070979	0.0	-0.0298003
FBtr0070980	725.9537349999999	0.255305
FBtr0070981	100.328949	0.255305
FBtr0070982	25.431252999999998	0.255305
FBtr0070983	0.0	0.255305
FBtr0070984	0.0	0.027247700000000003
FBtr0070985	0.0	0.027247700000000003
FBtr0070986	0.0	0.027247700000000003
FBtr0070987	8.744316	-0.0208423
FBtr0070988	33.444386	0.40437
FBtr0070989	1.61996	-0.07689889999999999
FBtr0070990	0.0	-0.08673760000000001
FBtr0070991	4.065716	-0.018757299999999998
FBtr0070992	54.816295999999994	-0.0525775
FBtr0070993	102.747925	98.9633
FBtr0070994	18.61281	-0.06119019999999999
FBtr0070995	14.512811	-0.0765622
FBtr0071001	0.0	-0.0417856
FBtr0071003	47.077187	-0.0405315
FBtr0071004	5.022023	-0.100457
FBtr0071005	65.913849	-0.0794113
FBtr0071006	0.778725	-0.0794113
FBtr0071007	0.0	-0.0646943
FBtr0071008	0.0	-0.06277999999999999
FBtr0071009	10.951747	-0.0653
FBtr0071010	3.8683699999999996	-0.0634113
FBtr0071013	0.0	-0.0786467
FBtr0071014	0.0	-0.0960055
FBtr0071015	24.626286999999998	-0.0727475
FBtr0071016	0.0	-0.00261845
FBtr0071017	0.0	-0.0471065
FBtr0071018	35.346119	-0.0471065
FBtr0071019	0.0	-0.0383941
FBtr0071020	35.411488	-0.0361478
FBtr0071032	1.707039	-0.088462
FBtr0071033	20.749983	-0.073976
FBtr0071034	0.0	-0.0473962
FBtr0071035	0.0	-0.0473962
FBtr0071036	0.0	4.196219999999999
FBtr0071037	0.0	4.196219999999999
FBtr0071038	22.217644	-0.0649994
FBtr0071039	36.76862	-0.0249182
FBtr0071040	29.810493	-0.0684224
FBtr0071041	13.808160999999998	-0.0555112
FBtr0071042	3.220768	3.68286
FBtr0071046	0.0	-0.0465636
FBtr0071047	44.630154	-0.06832289999999999
FBtr0071048	0.036241	-0.107449
FBtr0071049	58.728439	-0.055279499999999995
FBtr0071051	0.0	8.896410000000001
FBtr0071052	53.070023	0.434921
FBtr0071053	0.0	0.421224
FBtr0071054	0.0	-0.024631
FBtr0071055	0.0	-0.0400361
FBtr0071056	0.0	-0.0248662
FBtr0071057	0.0	-0.025359700000000002
FBtr0071058	0.0	-0.0300883
FBtr0071059	0.0	-0.026374
FBtr0071060	0.0	-0.027716
FBtr0071063	0.0	-0.0356392
FBtr0071064	0.0	-0.029986099999999998
FBtr0071065	42.037994	-0.022158
FBtr0071066	74.07531	-0.028091900000000003
FBtr0071067	0.0	-0.0444704
FBtr0071068	0.0	-0.043873699999999995
FBtr0071070	34.282307	-0.0653108
FBtr0071071	31.574661	-0.08896219999999999
FBtr0071072	12.960987	-0.0439418
FBtr0071073	192.080963	-0.0383817
FBtr0071074	0.0	-0.0338186
FBtr0071075	0.0	-0.0638569
FBtr0071076	1.28219	-0.0630536
FBtr0071077	28.17465	-0.058643600000000004
FBtr0071078	0.0	-0.0451827
FBtr0071079	3.7880529999999997	0.181815
FBtr0071081	0.0	-0.032034
FBtr0071083	0.0	263.336
FBtr0071087	0.0	-0.0333714
FBtr0071088	0.0	-0.0396534
FBtr0071089	14.280188	-0.0625812
FBtr0071090	61.782074	-0.07085160000000001
FBtr0071091	113.690224	-0.059464699999999995
FBtr0071092	0.0	-0.07563289999999999
FBtr0071093	90.757912	-0.0928415
FBtr0071094	173.579926	-0.047884699999999995
FBtr0071095	127.5774	-0.047884699999999995
FBtr0071096	83.840401	0.942566
FBtr0071099	0.0	-0.037164300000000004
FBtr0071101	0.0	-0.08398839999999999
FBtr0071102	74.68096899999999	-0.08398839999999999
FBtr0071105	34.452422999999996	-0.06714149999999999
FBtr0071106	0.0	-0.0725886
FBtr0071107	11.143423	-0.0405268
FBtr0071108	0.0	-0.0405268
FBtr0071109	5.925343	-0.044716900000000004
FBtr0071110	0.0	-0.031750799999999996
FBtr0071111	0.0	-0.0132126
FBtr0071112	171.408356	-0.0501273
FBtr0071113	6.3598349999999995	-0.039550999999999996
FBtr0071114	8.819513	-0.039550999999999996
FBtr0071116	0.0	-0.0653323
FBtr0071117	12.879	-0.0179851
FBtr0071118	1.1260860000000001	0.12695499999999998
FBtr0071119	3.3097870000000005	2.33731
FBtr0071120	0.0	0.12695499999999998
FBtr0071121	2.846635	0.12695499999999998
FBtr0071122	0.0	0.12695499999999998
FBtr0071123	0.0	-0.028656900000000003
FBtr0071124	0.0	-0.0459569
FBtr0071125	66.06558199999999	-0.06798989999999999
FBtr0071126	19.916512	-0.06798989999999999
FBtr0071127	0.0	0.22523800000000002
FBtr0071129	77.833382	-0.0820316
FBtr0071130	0.0	-0.0820316
FBtr0071131	26.550352	-0.0659926
FBtr0071132	16.030161	-0.039755900000000004
FBtr0071133	0.0	-0.0502476
FBtr0071134	0.0	-0.041050699999999996
FBtr0071135	1676.7341310000002	-0.0762654
FBtr0071136	2.790756	-0.0762654
FBtr0071140	66.727234	-0.0689712
FBtr0071141	3.414855	-0.0689712
FBtr0071142	70.570518	-0.0649235
FBtr0071143	9.881397	-0.0535159
FBtr0071145	0.0	-0.05265689999999999
FBtr0071146	0.0	-0.05265689999999999
FBtr0071147	0.0	-0.05265689999999999
FBtr0071150	0.0	-0.0505979
FBtr0071151	28.351826000000003	-0.0407833
FBtr0071152	46.357933	-0.103691
FBtr0071153	0.755008	-0.0810012
FBtr0071155	9.010064999999999	-0.078459
FBtr0071157	4.288114	-0.059435
FBtr0071158	6.328675	-0.0703229
FBtr0071160	0.0	-0.054419
FBtr0071166	30.977762	-0.049231
FBtr0071167	148.71366899999998	-0.101634
FBtr0071168	27.032898	-0.10441199999999999
FBtr0071169	1.596493	-0.0927841
FBtr0071170	0.0	0.81758
FBtr0071171	0.0	-0.0929051
FBtr0071173	0.0	-0.052888300000000006
FBtr0071174	11.483283	-0.047704699999999996
FBtr0071175	42.175369	-0.0282909
FBtr0071176	0.0	-0.0560604
FBtr0071178	0.0	-0.0436741
FBtr0071179	28.645393	-0.043603300000000005
FBtr0071180	60.279926	-0.0510788
FBtr0071181	3.8164800000000003	-0.0510788
FBtr0071183	10.533287	-0.1018
FBtr0071184	18.374268	9.0293
FBtr0071185	0.0	0.08810810000000001
FBtr0071186	0.0	-0.0556505
FBtr0071187	0.0	-0.052710900000000005
FBtr0071188	21.967947	-0.0536112
FBtr0071189	3.0343150000000003	3.26011
FBtr0071190	38.163837	-0.08270980000000001
FBtr0071191	5.480754	-0.09569
FBtr0071192	14.807738	4.43619
FBtr0071193	0.0	-0.04419
FBtr0071194	34.030586	-0.07409299999999999
FBtr0071197	194.424377	-0.0440227
FBtr0071198	45.993446	-0.0489786
FBtr0071201	0.0	-0.050712099999999996
FBtr0071202	0.0	24.3122
FBtr0071203	0.0	-0.0461328
FBtr0071204	0.0	-0.039231199999999994
FBtr0071207	1.105351	-0.046754199999999996
FBtr0071208	0.383269	-0.046754199999999996
FBtr0071209	1.1397	-0.0457555
FBtr0071212	2.310867	-0.10829100000000001
FBtr0071213	48.904003	-0.10418699999999999
FBtr0071214	0.0	0.560389
FBtr0071215	0.0	0.560389
FBtr0071216	0.0	0.560389
FBtr0071217	0.0	0.560389
FBtr0071218	15.292029999999999	-0.0564818
FBtr0071219	19.286236	-0.08344800000000001
FBtr0071220	0.0	-0.08344800000000001
FBtr0071221	4.4978370000000005	-0.0728018
FBtr0071222	152.162506	-0.0540829
FBtr0071223	17.131899	-0.06755739999999999
FBtr0071224	0.0	-0.0346884
FBtr0071225	15.230385	-0.0526254
FBtr0071228	98.681625	-0.038566199999999995
FBtr0071230	0.0	-0.05645599999999999
FBtr0071231	0.0	-0.05645599999999999
FBtr0071232	0.0	-0.0771789
FBtr0071233	45.649609000000005	-0.0523596
FBtr0071234	22.292822	-0.0427904
FBtr0071235	0.0	0.6563720000000001
FBtr0071236	156.790085	0.685275
FBtr0071237	12.286956	0.685275
FBtr0071238	16.351720999999998	0.685275
FBtr0071239	0.0	-0.012720700000000001
FBtr0071240	0.0	-0.011509100000000001
FBtr0071241	69.119179	-0.0592606
FBtr0071242	0.0	-0.0489486
FBtr0071243	0.0	-0.0268191
FBtr0071244	0.0	0.107221
FBtr0071245	0.0	-0.0695786
FBtr0071246	10.535466	-0.039598
FBtr0071248	14.267045999999999	-0.0211616
FBtr0071249	0.0	-0.032107
FBtr0071250	72.629021	-0.0821878
FBtr0071251	69.049995	-0.089121
FBtr0071253	0.0	11.8911
FBtr0071254	0.0	11.8911
FBtr0071255	43.406467	-0.05568290000000001
FBtr0071263	9.2945	-0.0432704
FBtr0071264	0.555908	-0.047380900000000004
FBtr0071265	0.0	-0.0375487
FBtr0071266	189.390213	-0.07897989999999999
FBtr0071267	0.0	-0.0335535
FBtr0071268	5.134855	1.4618200000000001
FBtr0071269	65.649399	-0.0145234
FBtr0071270	0.0	-0.0288087
FBtr0071271	0.0	-0.0288087
FBtr0071272	0.745346	-0.0288087
FBtr0071273	3.39365	-0.0288087
FBtr0071274	22.036673999999998	-0.0145234
FBtr0071275	32.526958	-0.0288087
FBtr0071276	0.0	-0.0288087
FBtr0071277	18.667939999999998	-0.0288087
FBtr0071278	36.330162	-0.0288087
FBtr0071279	0.0	3.43347
FBtr0071280	0.0	-0.05304169999999999
FBtr0071281	21.955687	-0.0913204
FBtr0071284	0.0	-0.0832151
FBtr0071285	4.154326	-0.0478761
FBtr0071286	20.307634	-0.086918
FBtr0071287	0.630538	-0.03355109999999999
FBtr0071288	0.0	-0.0170443
FBtr0071289	168.127441	-0.07580060000000001
FBtr0071293	25.842604	-0.0473342
FBtr0071294	0.0	-0.061739800000000004
FBtr0071295	5.503099	-0.07982589999999999
FBtr0071296	0.0	-0.061739800000000004
FBtr0071297	1.296842	-0.07982589999999999
FBtr0071298	0.0	-0.07982589999999999
FBtr0071299	0.0	-0.0418023
FBtr0071300	103.934128	-0.0874879
FBtr0071302	0.0	-0.0779476
FBtr0071303	0.0	-0.0584013
FBtr0071304	0.0	-0.047551199999999995
FBtr0071305	5.471541	-0.07750689999999999
FBtr0071306	16.475170000000002	-0.0517477
FBtr0071307	0.0	0.339999
FBtr0071308	0.0	-0.049320800000000005
FBtr0071309	0.0	-0.0381826
FBtr0071310	0.0	-0.0453809
FBtr0071311	0.0	-0.029236400000000003
FBtr0071313	31.617788	0.389226
FBtr0071314	0.211367	-0.0737224
FBtr0071315	4.840806	-0.0737224
FBtr0071316	3.075739	-0.0737224
FBtr0071317	21.305204	10.6967
FBtr0071318	0.0	-0.0329489
FBtr0071319	30.896103000000004	-0.06379059999999999
FBtr0071320	0.0	-0.027777299999999998
FBtr0071321	0.0	-0.0842818
FBtr0071324	42.329929	-0.0519476
FBtr0071326	13.195101000000001	-0.04221780000000001
FBtr0071327	12.522711	-0.0440658
FBtr0071328	0.0	-0.0510721
FBtr0071329	0.0	-0.045875099999999995
FBtr0071331	12.720574000000001	-0.043357599999999996
FBtr0071332	17.322195	-0.0440582
FBtr0071333	0.0	-0.054570900000000006
FBtr0071334	67.825439	-0.030114799999999997
FBtr0071335	0.0	-0.0251651
FBtr0071336	0.0	-0.0368186
FBtr0071338	0.0	-0.0624189
FBtr0071339	0.0	-0.0607578
FBtr0071340	11.760973	-0.0607578
FBtr0071341	0.0	5.2016599999999995
FBtr0071342	42.266746999999995	-0.0469098
FBtr0071343	19.57089	-0.0393467
FBtr0071344	95.535561	-0.0666848
FBtr0071345	234.57183799999999	-0.024437200000000003
FBtr0071346	0.0	-0.024437200000000003
FBtr0071347	1.499001	-0.024437200000000003
FBtr0071348	16.681108	-0.0669063
FBtr0071349	16.500317000000003	1.42058
FBtr0071350	36.895321	-0.07606260000000001
FBtr0071351	0.0	-0.043110300000000004
FBtr0071352	0.0	-0.043110300000000004
FBtr0071353	38.506873999999996	0.15184
FBtr0071356	0.0	-0.043131300000000004
FBtr0071357	0.0	-0.03526780000000001
FBtr0071358	53.555012	-0.0713198
FBtr0071360	1184.65625	-0.07051639999999999
FBtr0071361	32.672508	-0.071225
FBtr0071362	32.672508	-0.071225
FBtr0071363	57.128391	-0.0827707
FBtr0071366	170.25798	-0.07724299999999999
FBtr0071367	0.0	-0.07724299999999999
FBtr0071368	30.911448999999998	-0.0701933
FBtr0071371	0.0	-0.0456349
FBtr0071372	86.256271	2.11462
FBtr0071373	0.0	1.17635
FBtr0071374	0.0	-0.017028599999999998
FBtr0071379	0.0	-0.0665354
FBtr0071381	0.0	-0.0295635
FBtr0071386	0.0	-0.030679700000000004
FBtr0071387	0.0	-0.042611699999999995
FBtr0071388	0.0	-0.0404782
FBtr0071389	0.0	-0.048480800000000004
FBtr0071390	0.0	-0.042386599999999997
FBtr0071391	0.0	-0.040434500000000005
FBtr0071392	0.0	-0.040434500000000005
FBtr0071393	149.14648400000002	-0.0376514
FBtr0071394	0.0	-0.0376514
FBtr0071395	0.0	-0.0197623
FBtr0071397	0.0	-0.0384006
FBtr0071398	0.0	-0.0486144
FBtr0071402	15.775929999999999	-0.05859980000000001
FBtr0071403	0.0	-0.07761889999999999
FBtr0071404	53.891608999999995	0.283091
FBtr0071405	45.957352	0.283091
FBtr0071406	0.0	0.283091
FBtr0071407	0.0	-0.0291064
FBtr0071408	0.0	-0.0636124
FBtr0071410	0.0	1.9576
FBtr0071411	0.0	1.9576
FBtr0071412	0.0	1.9576
FBtr0071415	21.205795000000002	-0.0432296
FBtr0071419	0.0	-0.0477644
FBtr0071420	0.0	-0.040236900000000006
FBtr0071421	4.793709	12.4018
FBtr0071422	0.0	12.4018
FBtr0071423	2.743918	-0.036852800000000005
FBtr0071424	0.0	13.4895
FBtr0071429	0.0	-0.0573336
FBtr0071430	23.038969	-0.06215830000000001
FBtr0071438	82.47886700000001	-0.040901400000000004
FBtr0071439	13.915956	-0.055127300000000004
FBtr0071441	0.0	-0.0677653
FBtr0071444	41.473625	-0.101259
FBtr0071445	0.0	-0.0619601
FBtr0071446	0.0	-0.0410682
FBtr0071447	32.216865999999996	-0.0410682
FBtr0071448	0.0	-0.0400934
FBtr0071449	84.553993	-0.099003
FBtr0071450	0.0	-0.0674235
FBtr0071451	0.0	19.2928
FBtr0071452	0.0	24.6341
FBtr0071453	0.0	19.2928
FBtr0071458	0.0	-0.059518100000000004
FBtr0071459	0.0	-0.0807574
FBtr0071460	2.374485	-0.0402881
FBtr0071461	45.194714000000005	-0.0402881
FBtr0071462	0.0	-0.0236289
FBtr0071463	0.0	-0.0386089
FBtr0071464	0.0	22.1451
FBtr0071465	9.426589	-0.052357600000000004
FBtr0071466	0.0	-0.0794102
FBtr0071467	0.0	-0.0640454
FBtr0071468	0.0	-0.0640454
FBtr0071469	0.0	-0.101792
FBtr0071470	66.88155400000001	-0.05374630000000001
FBtr0071471	0.0	-0.0741446
FBtr0071472	100.618973	-0.0473888
FBtr0071481	0.0	7.1012
FBtr0071484	0.0	-0.0311622
FBtr0071486	0.0	-0.0556015
FBtr0071487	0.0	-0.026438999999999997
FBtr0071489	20.443016	-0.0495546
FBtr0071490	0.0	-0.0434286
FBtr0071491	0.0	-0.0660309
FBtr0071492	0.0	-0.0546523
FBtr0071493	0.0	-0.0380459
FBtr0071494	0.0	-0.110425
FBtr0071495	0.0	-0.0988426
FBtr0071497	31.253991999999997	-0.13204200000000002
FBtr0071498	184.861877	-0.0500942
FBtr0071499	0.0	6.52385
FBtr0071500	13.296915	6.52385
FBtr0071501	1.090868	6.52385
FBtr0071502	0.0	-0.0374808
FBtr0071503	25.881186	-0.0241176
FBtr0071504	0.0	-0.0531471
FBtr0071505	0.0	-0.0319343
FBtr0071506	0.0	-0.0176398
FBtr0071507	0.0	-0.00472533
FBtr0071510	0.0	-0.054319900000000004
FBtr0071511	43.891895	-0.042351599999999996
FBtr0071512	0.0	-0.034299300000000005
FBtr0071515	2.7921869999999998	-0.029225499999999998
FBtr0071517	0.0	-0.055273800000000005
FBtr0071519	0.0	-0.06904980000000001
FBtr0071520	11.740973	-0.0957334
FBtr0071521	0.0	-0.0716585
FBtr0071522	302.1922	-0.133389
FBtr0071524	11.06671	-0.142203
FBtr0071526	0.0	-0.125487
FBtr0071527	0.0	-0.0651129
FBtr0071528	0.0	-0.0651129
FBtr0071530	65.908386	-0.143497
FBtr0071532	79.211952	-0.110023
FBtr0071533	0.0	-0.12953599999999998
FBtr0071534	0.0	-0.1257
FBtr0071535	1.376152	-0.125676
FBtr0071536	0.0	-0.107306
FBtr0071537	7.266594	-0.10377
FBtr0071538	0.0	-0.0339352
FBtr0071539	0.0	-0.0339352
FBtr0071540	0.0	-0.148622
FBtr0071541	68.65570799999999	-0.0358115
FBtr0071542	0.0	-0.09387419999999999
FBtr0071543	0.0	-0.0662207
FBtr0071544	0.0	-0.15779300000000002
FBtr0071545	0.0	-0.101137
FBtr0071546	43.732903	-0.07363650000000001
FBtr0071547	40.573074	-0.13980399999999998
FBtr0071548	27.053795	-0.10795999999999999
FBtr0071549	9.016067999999999	-0.0849052
FBtr0071553	0.0	-0.0669307
FBtr0071554	0.0	-0.125521
FBtr0071555	0.0	-0.10363900000000001
FBtr0071556	0.0	-0.0713909
FBtr0071559	0.0	-0.0529448
FBtr0071560	0.0	-0.134724
FBtr0071561	0.0	-0.0955765
FBtr0071562	0.0	6.932739999999999
FBtr0071563	27.089203	-0.0804192
FBtr0071567	0.0	-0.126591
FBtr0071569	192.13104199999998	-0.17648699999999998
FBtr0071570	0.0	-0.113782
FBtr0071573	26.676325	-0.114168
FBtr0071574	0.0	-0.05296939999999999
FBtr0071575	24.151766000000002	-0.136798
FBtr0071576	38.642761	-0.176249
FBtr0071578	0.0	-0.10606900000000001
FBtr0071579	0.0	-0.198602
FBtr0071580	0.0	-0.198602
FBtr0071581	0.0	-0.06661289999999999
FBtr0071582	36.077	-0.0789819
FBtr0071583	0.0	0.0756419
FBtr0071589	8.922969	-0.123222
FBtr0071590	3.102588	-0.123222
FBtr0071591	0.0	-0.13228900000000002
FBtr0071592	666.62085	-0.104643
FBtr0071593	935.275513	-0.104643
FBtr0071599	2.13951	-0.0963777
FBtr0071600	36.018223	-0.150159
FBtr0071601	0.0	-0.161563
FBtr0071602	0.0	-0.136654
FBtr0071603	57.415031000000006	-0.136654
FBtr0071604	90.167549	-0.136654
FBtr0071606	10.995594	-0.134433
FBtr0071607	31.313103	-0.0881225
FBtr0071608	0.0	-0.122803
FBtr0071609	40.266033	-0.159823
FBtr0071610	0.0	5.02603
FBtr0071611	0.0	-0.10509500000000001
FBtr0071612	0.0	-0.10834300000000001
FBtr0071613	0.0	-0.090668
FBtr0071614	20.553413	-0.090668
FBtr0071615	19.192314	-0.131655
FBtr0071616	8.904116	-0.141537
FBtr0071617	25.812075	-0.153023
FBtr0071618	33.890778000000005	-0.0925413
FBtr0071619	0.0	-0.134046
FBtr0071620	0.0	-0.102129
FBtr0071621	0.0	-0.08135089999999999
FBtr0071622	0.0	-0.055553099999999994
FBtr0071623	0.0	-0.055553099999999994
FBtr0071624	0.0	-0.0585601
FBtr0071625	0.0	-0.12391400000000001
FBtr0071626	0.0	-0.0665805
FBtr0071627	0.0	6.505319999999999
FBtr0071628	12.205302	-0.168596
FBtr0071629	43.37944	-0.0529001
FBtr0071630	0.0	-0.056119100000000005
FBtr0071631	0.0	-0.0678082
FBtr0071632	14.266626	-0.06060880000000001
FBtr0071633	0.0	-0.06060880000000001
FBtr0071635	0.0	-0.167348
FBtr0071636	10.774792999999999	-0.126735
FBtr0071637	23.027044	-0.0710776
FBtr0071638	0.0	-0.0710776
FBtr0071639	77.324547	-0.0448148
FBtr0071640	10.83478	-0.115878
FBtr0071641	30.683027000000003	-0.0923967
FBtr0071653	0.0	-0.091043
FBtr0071654	0.0	-0.12133800000000002
FBtr0071658	30.264736	-0.120058
FBtr0071659	0.0	-0.121281
FBtr0071660	34.784527000000004	-0.100133
FBtr0071661	14.323008999999999	-0.152563
FBtr0071662	0.0	7.281289999999999
FBtr0071663	26.519436	-0.12186400000000001
FBtr0071666	21.416744	-0.150107
FBtr0071668	0.0	-0.0901871
FBtr0071670	243.28442400000003	-0.14336400000000002
FBtr0071671	0.0	-0.118406
FBtr0071672	33.820362	-0.13059500000000002
FBtr0071673	0.0	-0.0680365
FBtr0071674	0.0	-0.0476437
FBtr0071675	0.0	-0.126594
FBtr0071676	0.0	-0.177294
FBtr0071677	133.380478	-0.177294
FBtr0071678	0.0	-0.110214
FBtr0071679	79.078156	-0.152067
FBtr0071680	13.355551	-0.1388
FBtr0071681	2.420024	-0.1388
FBtr0071682	0.133459	-0.09972539999999999
FBtr0071683	81.856789	-0.156846
FBtr0071684	0.0	-0.134347
FBtr0071685	0.0	-0.134347
FBtr0071686	33.208599	-0.0923673
FBtr0071687	10.140986999999999	-0.127067
FBtr0071688	30.767355	-0.146265
FBtr0071690	0.0	-0.105226
FBtr0071691	0.0	-0.105226
FBtr0071692	0.0	-0.0446679
FBtr0071695	0.0	-0.158217
FBtr0071697	0.0	-0.07199610000000001
FBtr0071699	0.0	-0.054248000000000005
FBtr0071700	24.124374	-0.07457230000000001
FBtr0071701	30.621322999999997	-0.10638900000000001
FBtr0071703	19.213943	-0.0661039
FBtr0071706	10.209641	1.37696
FBtr0071707	0.0	1.37696
FBtr0071708	565.687988	-0.10691700000000001
FBtr0071709	246.03932200000003	-0.0910753
FBtr0071710	0.449966	-0.13653900000000002
FBtr0071711	0.0	-0.0808233
FBtr0071712	91.014229	-0.07215139999999999
FBtr0071713	1.733882	-0.0808233
FBtr0071714	0.0	-0.0985656
FBtr0071716	0.0	-0.062264
FBtr0071720	0.0	-0.0903168
FBtr0071723	0.0	-0.0688617
FBtr0071726	14.366829999999998	-0.120796
FBtr0071727	0.0	-0.08271210000000001
FBtr0071728	0.0	-0.09456339999999999
FBtr0071731	0.0	-0.0936468
FBtr0071732	0.0	-0.0620298
FBtr0071733	0.0	-0.0677518
FBtr0071734	0.0	-0.0536318
FBtr0071735	0.0	-0.0728262
FBtr0071736	0.0	-0.0688617
FBtr0071737	0.0	-0.06890980000000001
FBtr0071738	0.0	-0.0741975
FBtr0071739	0.0	-0.0821558
FBtr0071740	0.0	-0.0436314
FBtr0071743	0.0	-0.0820888
FBtr0071744	0.0	-0.0676962
FBtr0071745	0.0	-0.0944628
FBtr0071746	0.0	-0.0532202
FBtr0071747	84.666397	-0.0532202
FBtr0071749	0.0	-0.09326
FBtr0071755	29.948321999999997	-0.124205
FBtr0071756	6.679150999999999	-0.0914953
FBtr0071757	0.0	-0.08342510000000002
FBtr0071758	0.0	-0.0844505
FBtr0071760	0.0	-0.10613199999999999
FBtr0071761	0.0	-0.16435999999999998
FBtr0071762	0.0	-0.162019
FBtr0071763	0.0	-0.056514
FBtr0071764	0.0	-0.0502793
FBtr0071765	0.0	-0.106517
FBtr0071766	0.0	-0.0628072
FBtr0071767	17.886039999999998	-0.136151
FBtr0071769	3.791205	-0.2014
FBtr0071770	14.726536999999999	-0.108456
FBtr0071771	3.827265	-0.11268299999999999
FBtr0071772	23.568647	-0.11268299999999999
FBtr0071773	0.0	-0.07979630000000001
FBtr0071774	61.004723	-0.132008
FBtr0071775	0.0	-0.14244400000000002
FBtr0071776	0.0	-0.136272
FBtr0071777	0.0	-0.0882447
FBtr0071779	0.0	-0.0741243
FBtr0071780	0.0	-0.10270599999999999
FBtr0071781	0.0	-0.0883266
FBtr0071782	0.0	-0.08833889999999998
FBtr0071783	0.0	-0.10272300000000001
FBtr0071784	0.0	-0.10654300000000001
FBtr0071785	0.0	-0.10654300000000001
FBtr0071786	5.616776	-0.13184400000000002
FBtr0071787	32.2813	-0.0649139
FBtr0071790	16.38652	-0.12159400000000001
FBtr0071791	0.0	-0.0520308
FBtr0071792	22.872774	-0.0520308
FBtr0071793	0.0	-0.0520308
FBtr0071794	0.0	-0.0520308
FBtr0071795	0.0	-0.0520308
FBtr0071796	0.0	-0.0520308
FBtr0071797	0.0	-0.0680901
FBtr0071799	0.0	-0.0863796
FBtr0071800	52.024848999999996	-0.11013599999999998
FBtr0071802	18.32531	-0.123295
FBtr0071803	0.099273	-0.09299260000000001
FBtr0071804	0.0	-0.126411
FBtr0071805	0.0	-0.0996133
FBtr0071806	0.0	-0.0927765
FBtr0071811	0.0	-0.11645699999999999
FBtr0071812	0.0	-0.11645699999999999
FBtr0071813	0.0	-0.139571
FBtr0071814	0.0	-0.139571
FBtr0071815	0.0	-0.139571
FBtr0071816	0.0	-0.12441700000000001
FBtr0071819	0.0	-0.0749669
FBtr0071820	59.28344	-0.086747
FBtr0071821	0.0	-0.11046900000000001
FBtr0071822	0.0	-0.143228
FBtr0071823	0.0	-0.0980488
FBtr0071826	0.0	0.42606499999999997
FBtr0071827	15.317919	-0.0713648
FBtr0071828	10.843879	-0.12272000000000001
FBtr0071830	0.0	-0.129574
FBtr0071832	0.0	-0.10800499999999999
FBtr0071833	0.0	-0.148592
FBtr0071834	10.837071	-0.11186700000000001
FBtr0071835	0.0	-0.110303
